"userid","userlocation","statusid","statustime","tweet"
"298629655","New York City","851521959053721600","2017-04-10 19:47:10","@American1st @PlaysTrumpCard @CarmineZozzora  @bfraser747 @steph93065 @AmericanMex067  @Stonewall_77 #Trump needs to bomb #ISIS not Syria"
"65379590","New York","851521796956237824","2017-04-10 19:46:31","@GeorgeTakei @BuzzFeedNews Maybe they rebooked him on Trump Airlines? What? That failed too? Nevermind."
"20941768","New York","851521418709934084","2017-04-10 19:45:01","Is there any way we could get those United Airlines guys to drag Trump out of the White House?"
"129585909","Flushing, New York","851521330390421504","2017-04-10 19:44:40","@arappeport @nytpolitics And after Trump lays waste to AmTrack, the middle class can afford a car with that tax cut. What a scumbag he is."
"833407990682247170","DC, NYC, KFC, Palm Beach","851521290431279104","2017-04-10 19:44:30","WPs Fahrenthold won a Pulitzer for reporting nothing. SO SAD.

Because he proved #Trump gave nothing to charities.

#TrumpTaxReturns"
"309680827","New York, NY","851521206423519232","2017-04-10 19:44:10","Trump admin (Gorka and now Spicer) lumps in ""stopping ISIS"" as reason for bombing Syrian government targets last week."
"177195882","New York, NY","851521119072997377","2017-04-10 19:43:49","@samjamtimtam @itsmariyaa Playing follow the leader #Trump"
"3159953220","Brooklyn, New York","851521114173997057","2017-04-10 19:43:48","@LilPastorT @POTUS You know most pastors? Or just assuming?"
"410828784","New Jersey/NYC Area","851520824725184512","2017-04-10 19:42:39","@ChipChipperson @realDonaldTrump When is @EdgarMellencamp getting a podcast.. so I can hear how dry his teeth are."
"914646222","NYC","851520521728557056","2017-04-10 19:41:27","@kylegriffin1 so now is Trump going to bomb a storage shed in Siberia somewhere?"
"42805000","New York","851520434759651328","2017-04-10 19:41:06","@davidehrlich To be fair, the guy who won had to actively listen to Donald Trump speak"
"23344147","New York City","851520376479907842","2017-04-10 19:40:52","@YngLiberalGirl Trump cares only about himself."
"376477335","In Ft. Drum,New York","851520304837005312","2017-04-10 19:40:35","U.S. Soccer chief says President Donald Trump ""fully supportive"" of joint World Cup bid, ""especially pleased"" Mexico is involved"
"28270971","NYC","851520266635268101","2017-04-10 19:40:26","@PressSec Babies die everyday in our country and all over the world. @POTUS needs to care about them as well.#refugees #healthcare"
"146885463","New York, NY","851520012363984896","2017-04-10 19:39:26","@POTUS Stolen Seat.  Asterisk next to every Supreme Court Decisions he participates in."
"2555646577","NYC & S.C.","851520007653793792","2017-04-10 19:39:24","@bnglw517 @jeffsessions @FBI @TheJusticeDept @CIA @DHS @realDonaldTrump TNTL"
"3159953220","Brooklyn, New York","851519939030769666","2017-04-10 19:39:08","@LilPastorT @POTUS So poetic."
"842549026033733632","South Bronx, NYC ","851519909368659969","2017-04-10 19:39:01","Joe Biden broke like a button, zipped up for protection, dick fall off, call that #onedirection. beesh!
@realDonaldTrump @JoeBiden #realtalk"
"786754118291451904","New Jersey/NYC","851519665474023424","2017-04-10 19:38:03","@zurrame @CPTWho @DianaBialkowski @johnonolenin @syqau maybe we should treat schools that way"
"100540931","New York, USA","851519609089994752","2017-04-10 19:37:49","Please, for the love of God @realDonaldTrump, STOP playing golf!!!!"
"35223057","New York City","851519416990879744","2017-04-10 19:37:04","Pulitzer finalists/winners from @nytimes, @BuzzFeedNews, &amp; @WSJ. Trump must be furious."
"822997042339389444","NYC","851519329317335040","2017-04-10 19:36:43","@FoxNews @POTUS Sweet. Looks like a nice place to visit."
"3044911882","State of New York","851519300762570753","2017-04-10 19:36:36","@PutinRF_Eng @realDonaldTrump @POTUS @RussianEmbassy 
Fuck you, again."
"49201190","Deutschland, Nyc,","851519297566511104","2017-04-10 19:36:35","@united OMG why is this airline still Flying??? They should be banned forever!! #unitedAIRLINES @realDonaldTrump"
"21104809","new york","851519167983439873","2017-04-10 19:36:04","@Brianchesky1 hate to be trump luke w twitter rants but demanding customer service. Ur team sucks!!  Screwed us and wont help"
"3159953220","Brooklyn, New York","851519009946296320","2017-04-10 19:35:27","@LilPastorT @POTUS And feel free to call me names if you think that helps."
"3044911882","State of New York","851518870670258178","2017-04-10 19:34:53","@RussianEmbassy @LouiseMensch @funder @POTUS Fuck you @RussianEmbassy"
"3159953220","Brooklyn, New York","851518846968135680","2017-04-10 19:34:48","@LilPastorT @POTUS Just never heard my pastor refer to anyone as a turd."
"2462750999","New York","851518618802298881","2017-04-10 19:33:53","@GovHowardDean Donald Jr. and Eric will get right on that!"
"395063088","New York Metropolitan Area","851518520575832064","2017-04-10 19:33:30","I think this is the first time a sitting president continues to produce, advertise, and sell seasonal hats. Trump is selling Easter hats."
"226316698","Connecticut til nyc","851518448744181761","2017-04-10 19:33:13","@RealAlexJones appreciate the follow thank you also i know you know when Trump sent those missle its was the 100th year of WW1 
#Realness101"
"1195771243","New York, USA","851518420537417728","2017-04-10 19:33:06","@thehill Sounds like a Trump rally broke out."
"540212167","NYC","851518361196523521","2017-04-10 19:32:52","@ByErinWeaver @realDonaldTrump yes donnie, you should read her gofundme story"
"2940723893","New York, USA","851518199023751169","2017-04-10 19:32:13","@Jim_Ballard @LGonzalez555 @AnnCoulter @POTUS Thank you"
"812565999253786624","New York, USA","851518053649076224","2017-04-10 19:31:39","@SteveKingIA @realDonaldTrump I hear you Steve. No one has it harder than white bigots. Sad!"
"1180114285","New York, NY","851517874279788544","2017-04-10 19:30:56","Stand by for @realDonaldTrump tweet on how the failing @nytimes  should have won a Pulitzer Prize for FAKE NEWS"
"2940723893","New York, USA","851517808198524930","2017-04-10 19:30:40","@Jim_Ballard @AnnCoulter @POTUS 100% agree with you"
"123943277","New York","851517656410853376","2017-04-10 19:30:04","@DavidCornDC Let them in @realDonaldTrump  @POTUS   That is what compassion looks like not bombs as PR strategy"
"809238600479023104","New York, USA","851517550286581761","2017-04-10 19:29:39","@JamesAllenCox2 @azresist @Jeffdon65 @ABC When did Donnie ""5x deferments"" trump fire those missles?"
"1098615836","New York, NY","851517431315038208","2017-04-10 19:29:10","Per Secy Defense Mattis: POTUS directed this action, the Syrian government would be ill-advised ever again to use chemical weapons"
"842549026033733632","South Bronx, NYC ","851516807831801856","2017-04-10 19:26:42","Being #real is #gender neutral. F$$k the rest. 
@FemMajority @realDonaldTrump 

identity politics is for #wannabes. Eat or be eaten, kid."
"2369244240","New York, USA","851516761598025728","2017-04-10 19:26:31","@thegailygrind I guess the message is... ""Trump is a queen""?"
"17698956","Here and there, hither and yon (NYC/Paris)","851516680970874881","2017-04-10 19:26:11","The Pulitzers are especially great if you see them as one giant subtweet of Trump."
"16800845","New York","851516654689320961","2017-04-10 19:26:05","@appleseedhere @sgmills52 @Breaking911 @POTUS @FoxNews Diablasio sucks. But POTUS is bleeding NYC of valuable cash and police resources."
"14832286","NYC","851516537156534277","2017-04-10 19:25:37","@LibyaLiberty @AnOldLefty Now Trump starts a nuclear war with NKorea."
"819535337886191616","NYC","851516385586958336","2017-04-10 19:25:01","@Microsingular @yosibest @realDonaldTrump LOL. All those bare handed mass murdering terrorists please raise their hands."
"39317375","New York, USA","851516381715628032","2017-04-10 19:25:00","@igorvolsky @contenteddriver I wonder how they know this. Possibly from the Trump FISA surveillance."
"140126704","NYC","851516333464354819","2017-04-10 19:24:48","(sorry, i wish I were more forgiving and humane, like the board of the Pulitzers, which has crafted a message of ""we see you"" to trump)"
"115747786","New York","851516008124874753","2017-04-10 19:23:31","Hey @realDonaldTrump &amp; @PressSec , how about some congrats to all of your favorite FAKE NEWS tormentors that won Pulitzers today?"
"123943277","New York","851515965485576192","2017-04-10 19:23:21","@Impeach_D_Trump @cj_disabledVet Golf at Mar a lago that he profits from no doubt"
"2826812095","Metro NYC","851515657241939968","2017-04-10 19:22:07","@rathernotsay Trump did say he liked the lesser educated. Prime example here."
"851237380023570432","NYC","851515530909548544","2017-04-10 19:21:37","@FNC_Ladies_Rule @EboniKWilliams HOLY MOLY!!!"
"87616806","New York, USA","851515467080638464","2017-04-10 19:21:22","@UANI @followFDD @POTUS Cherry picking!"
"142106321","New York","851515378752565248","2017-04-10 19:21:01","Trump has responded to your posts by bombing the United runways and causing zero damage."
"15471567","New York, NY","851515307931914240","2017-04-10 19:20:44","I wonder if @realDonaldTrump noticed that the New York Times won three Pulitzers. Not ""failing."""
"1521106380","New York, NY","851515217922191360","2017-04-10 19:20:22","@AP Putin knew in advance and likely condoned the chemical attack. *This* is the kind of monster that Trump is in league with. Despicable."
"390865418","New York","851515031934181378","2017-04-10 19:19:38","@White_CisMale @SiriusMatdj @peterboykin Lol like trump was a democrat until he magically decided to dupe you fools."
"33137927","New York & Atlanta","851514976665821187","2017-04-10 19:19:25","This is the law and order shit Trump was promising u, along with ""bombing the hell out of Isis, and the border wall. White ppl took the bait"
"287651361","nyc","851514971276095526","2017-04-10 19:19:24","@YuehHo Ok ok I will. You complain about this, but Trump Tower being protected for much each day and you say nothing? Hmmmm"
"2939773457","New York, NY","851514919925186560","2017-04-10 19:19:11","He Stoled All This Info From Me Because I Was Special Forces I Was The One Who Rigged The White House He Uses Scopolamine !"
"60242764","NYC","851514872886173696","2017-04-10 19:19:00","@guardian Not flying Guardian, the Trump man IS the decent man - get ur story right."
"39319495","New York/New Orleans/WV","851514753147129859","2017-04-10 19:18:32","@ghost_tals_hill @united @realDonaldTrump same school of ethics and decency"
"1412771047","NYC","851514452902109184","2017-04-10 19:17:20","@JeffCNYC Many worried Trump, Syria, NK etc.  by Wed if quiet prob back to lows."
"460396021","Tonawanda,NY","851514441229377536","2017-04-10 19:17:17","@TeaPainUSA @GH_obsession @realDonaldTrump oh my God what is this country coming to"
"39155613","New York, USA","851514384258138115","2017-04-10 19:17:04","@Fahrenthold RIGHT ON DAVID! KEEP IT COMING!  #TruthIsPower Exceptional work @washingtonpost @PressSec @POTUS @WhiteHouse @IvankaTrump"
"22467385","New York, NY","851514320907325441","2017-04-10 19:16:49","So unlike a Trump appointee to just rush to a random judgment with scant regard for any evidence whatsoever...."
"47707475","New York","851514188606394370","2017-04-10 19:16:17","Special @realTrumpcast coming up: Harvard Law Professor @NoahRFeldman joins me to consider Articles of Impeachment against Donald Trump."
"717585041057034240","New York, USA","851514085049069568","2017-04-10 19:15:52","@yosibest @realDonaldTrump pushing your political views so fast without facts. Sad"
"40353407","NYC","851513817976721411","2017-04-10 19:14:49","Somebody tell @realDonaldTrump thta David Farenthold won a Pulitzer for exposing his bullshit."
"136428084","NYC","851513735508365312","2017-04-10 19:14:29","@SteveAdubato @MSNBC @amjoyshow @POTUS at least your wife tips well"
"710442910408376320","New York, USA","851513722174668802","2017-04-10 19:14:26","Spicy suffers Freudian slip...""destabilize Syria"" mmm so putin can over turn it? @PressSec @realDonaldTrump"
"846757391463014401","New York, NY","851513363423084544","2017-04-10 19:13:00","@PulitzerPrize @nyguild @nytimes I thought they were failing? Trump said so so it must be true..."
"81630381","New York","851513094761328646","2017-04-10 19:11:56","@SFC_Rushing @RealSallyKonn @NYCMayor @POTUS Err... I *was* referring to the rate, which I presume is what you mean by ""per capita""."
"2278227159","New York, USA","851512539649323017","2017-04-10 19:09:44","@fyeahpeterquinn @SHO_Homeland The character died a f-ing hero. Saved Carrie and POTUS elect. Grow up or watch Nickelodeon."
"372078673","New York, NY","851512445743116288","2017-04-10 19:09:22","David Farenthold got the pulitzer for national reporting based on his Trump charity scoops. Well earned!"
"152811786","New York, NY USA","851512384053276674","2017-04-10 19:09:07","@realDonaldTrump You are the worst president ever. Please resign."
"759041908547133441","New York, USA","851512279791218688","2017-04-10 19:08:42","@toilettweetage @SiriusMatdj @peterboykin At least trump actually has gay friends"
"15608555","Dayton - Flint - Toledo - NYC","851512162258432001","2017-04-10 19:08:14","On #NationalSiblingsDay, those of us whose siblings reject us for being LGBTQIA and/or voted for Trump, are grateful for chosen family!"
"15751676","New York; mjnegrin@gmail.com","851512027004710912","2017-04-10 19:07:42","does Trump get a Pull-itzer for all his handshakes haha sorry congrats @Fahrenthold"
"759038656761860096","New York, USA","851511861832933376","2017-04-10 19:07:02","@SiikerBayrollin: @realDonaldTrump You tell them short  Sooo hit embrace in the duty."
"798613700651393024","San Francisco  New York City","851511751216582658","2017-04-10 19:06:36","United Airlines. Finally an Airline specifically for Trump Supporters. United In Violence #UnitedAirlines"
"18350235","Independent Nation of New York","851511648020045824","2017-04-10 19:06:11","@RussianEmbassy @LouiseMensch @funder @POTUS Still waiting for an answer @RussianEmbassy. Or has koshka caught your tongue?"
"637449762","New York","851511529027579905","2017-04-10 19:05:43","@realDonaldTrump No confidence in you though. #Trumprussia"
"864313800","New York, NY","851511220674973696","2017-04-10 19:04:29","@stbythec Nuts... I meant to add @potus to fire RINO MOLE wimp Priebus &amp; hire a strong man or woman... Newt or his cloan"
"828994124636381184","New York ","851511091473600512","2017-04-10 19:03:59","@ColeLedford11 @POTUS Stop crying. Man up."
"725057534059532289","New York, NY","851510283285782528","2017-04-10 19:00:46","@RepMikeRogers @CNN 2) Nunes &amp; GOP in HPSCI generally omit fact that Trump-camp is subject of investigation..."
"855318254","New York City","851510127324737536","2017-04-10 19:00:09","Have we learned nothing since the last Republican Administration promised to end tyranny in our world? @realDonaldTrump #MAGA #AmericaFirst"
"851237380023570432","NYC","851510006277181440","2017-04-10 18:59:40","@JackPosobiec @JessieJaneDuff @HillaryClinton But but  but...she persisted!"
"765558559480356864","New York, USA","851509849234042881","2017-04-10 18:59:03","@joey4track @herself311 @mitchellvii President Trump did the right thing Grumpy Gnome"
"21294893","International / NYC","851509703951699970","2017-04-10 18:58:28","@POTUS triple the SA/SSG programs &amp; hiring at @FBI. Reverse the Obama restrictions on @FBI &amp; get them back on terrorism &amp; survalence, etc."
"2210067954","New York City","851509586758651907","2017-04-10 18:58:00","@PPP_Trump why is he not legit?"
"786754118291451904","New Jersey/NYC","851509321682870274","2017-04-10 18:56:57","@CPTWho @DianaBialkowski @johnonolenin @zurrame @syqau Easier said than done. Rich get richer."
"236424585","New York * Paris * Peckham ","851509258533392385","2017-04-10 18:56:42","@SkySportsNewsHQ Trump will be checking the walls are back far enough"
"851237380023570432","NYC","851509249154969600","2017-04-10 18:56:39","@mitchellvii Why not work to get a coalition together for next air strikes if they are needed. Why do we have to go it alone?"
"785963597683916800","New York City","851509206645710853","2017-04-10 18:56:29","@mmpadellan Be careful what you wish for Trump supporters. Just a reminder tax payers will be paying the bill."
"848744295561650176","New York, USA","851509198907113473","2017-04-10 18:56:27","Black Astronomer and Whitehouse Surveyor Benjamin Banneker corresponded with Thomas Jefferson about a Secretary of Peace"
"785214225815834624","New York, NY","851508890437120001","2017-04-10 18:55:14","@YoungTaccc Come out April 19th @4 for our Founders day picnic! #theQuadwillbegreatagain"
"2892277057","New York State","851508795394187267","2017-04-10 18:54:51","@magstaylor123 @sallykohn I agree. I was also impressed how young Barron Trump handled all the hoopla on inauguration day."
"763702159649177600","New York, NY","851508564694880257","2017-04-10 18:53:56","From everything I can gather, Trump like really really likes Sisi"
"2369370896","New York, NY","851508375628255232","2017-04-10 18:53:11","@POTUS are you just gonna keep the victims in your prayers or will you actually do something to prevent school shootings? #SanBernardino"
"725833327802871808","New York, USA","851507899260166145","2017-04-10 18:51:18","@NovStormbringer @realDonaldTrump Like every politician lol"
"298629655","New York City","851507868864061447","2017-04-10 18:51:10","@DrDavidDuke @realDonaldTrump @politico @sbustosFL @MarcACaputo #Trump not as savvy as I thought he would be."
"804672189861597185","New York, USA","851507806746398722","2017-04-10 18:50:56","@SenWarren @realDonaldTrump Except he was. You saw him sworn in today, right?"
"762284686349574144","New York, NY","851507794570350592","2017-04-10 18:50:53",".@BreitbartNews @POTUS @VP @SavageNation @infowars @BreitbartNews @worldnetdaily @DRUDGE_REPORT Are we being Sold down the River AGAIN ???"
"374331041","New York State","851507775087816705","2017-04-10 18:50:48","Rudy,Newt,Palin are nowhere to be seen but the likes of Ryan,Preibus and Haley seem to be working at light speed to turn Trump into Bush 3.0"
"2654041748","nyc area (morristown, nj)","851507757123612678","2017-04-10 18:50:44","@DavidCornDC An ally would have saved us from Trump.  I personally blame the Canadians."
"3245594568","New York, USA","851507661778685952","2017-04-10 18:50:21","@nia4_trump Fuck."
"581706770","New York, USA","851507622645833728","2017-04-10 18:50:12","A federal judge has ruled that Trump incited violence at his rallies openoing the door for more lawsuits"
"1022973422","New York","851506955898298368","2017-04-10 18:47:33","@CNN I love your channel but there is other news besides Trump. How about tell us about the school shooting please. #othernewsbesidestrump"
"823307195316137984","New York, NY","851506823245033472","2017-04-10 18:47:01","@DavidCornDC @Papa6611 The Trump regime is a national security risk to the USA
Impeach #DishonestDonald 2 #MakeAmericaSafeAgain"
"815933232537550848","New York, USA","851506802428702720","2017-04-10 18:46:56","@rmack2x @surfermom77 @RightWingAngel @realDonaldTrump Still uses quill pen so doubt it."
"2516995268","New York, NY","851506792848818176","2017-04-10 18:46:54","Illegitimate #SCOTUS Judge Neil Gorsuch appointed by an illegitimate #POTUS."
"635961201","brooklyn New York","851506731146498048","2017-04-10 18:46:39","Go on Republicans# keep being bought by the NRA . Let everyone qualify for guns. #common sense laws are out. Trump# now signed law for guns."
"8839632","New York","851506569619673089","2017-04-10 18:46:01","US Soccer president: Pres. Trump ""is fully supportive"" of unified World Cup bid ""and especially pleased that Mexico is a part of it."""
"3406689951","nyc","851506420147269632","2017-04-10 18:45:25","""IM ON MY TRUMP SHIT TN"" LIKE YOOO"
"157516438","New York, USA","851506402002706432","2017-04-10 18:45:21",".@realDonaldTrump stick to sports"
"17844423","West Barre, New York","851506374899105795","2017-04-10 18:45:14","Not long before @realDonaldTrump endorses United Airlines for their enhanced seating practices."
"41737866","NYC","851506283492642816","2017-04-10 18:44:52","@VivekWenger @sunilgulati @danroan @POTUS How many people driving trucks into innocents in Europe this year?"
"106814808","New York, USA","851506233605488640","2017-04-10 18:44:40","@leahmcelrath But of course Trump just gave rights to MENTALLY ILL PEOPLE TO PURCHASE GUNS!!  Fuck republicans"
"3122658171","New York City","851505846873976832","2017-04-10 18:43:08","@Nigel_Farage @JOLANDAGAAL We know that. But folks are mad Trump reacted the way he did. SMH"
"8839632","New York","851505691873431553","2017-04-10 18:42:31","Sec. Mattis: Pres. Trump launched strikes on Syria ""to deter future use of chemical weapons"" and show US will respond to such attacks."
"797101164017975296","New York, NY","851505295864070144","2017-04-10 18:40:57","@RealDonaldTrump empties the coffee pot but does not go make more #Unpresidented"
"24873321","New York","851505210430283776","2017-04-10 18:40:37","@PressSec @POTUS @USNavy appx how much did Trump make off that strike?"
"49021573","New York","851504908209725440","2017-04-10 18:39:24","@CNN HOUSTON (TRUMP), WE HAVE A GUN PROBLEM. @realDonaldTrump"
"847594059782926336","New York, USA","851504853314662402","2017-04-10 18:39:11","@FADUTA7 @wloverude @JAIKUB713 @AnthonyCortese8 @histrioniclib @SenWarren @realDonaldTrump bout I try 2 tell the truth. Classic"
"366575137","NYC","851504808238383104","2017-04-10 18:39:01","@CotUS0001 He does know his ass from a hole in the wall unless trump tells him where it is"
"17152685","New York, NY ","851504795072516096","2017-04-10 18:38:57","So now we get to see how Trump responds to his first school shooting. We knew it was coming."
"23315532","Upstate New York","851504722565529600","2017-04-10 18:38:40",".@rushlimbaugh reports reputable sources say @realDonaldTrump may abandon tax cuts to appease @HouseGOP @SenateGOP"
"21879831","New York","851504686754656256","2017-04-10 18:38:32","But I guess that would require integrity from Trump defenders on TV and well......"
"1138655323","New York, NY","851504684548403200","2017-04-10 18:38:31","@CaptCardinal70 @POTUS Ouch that hurt, I might need a doctor one of trumps trailer retards called me a bad name.   Try again trailer joe."
"1098615836","New York, NY","851504598766555136","2017-04-10 18:38:11",".@POTUS to spend #Easter at Mar-a-Lago, will return to DC on Sunday per @PressSec"
"765558559480356864","New York, USA","851504568022302722","2017-04-10 18:38:03","@mitchellvii Trump smack down!
 Remember Bill when Trump used to be on the WWF? LOL!"
"9149492","New York via Miami","851504537559019520","2017-04-10 18:37:56","@sm_udell apparently discussed specifically with POTUS who supports it - interesting"
"171346034","New York City, New York State","851504521230639106","2017-04-10 18:37:52","@SteveKingIA @realDonaldTrump You seem upset."
"55995032","NYC","851504406424113153","2017-04-10 18:37:25","@LenoraKliemisch @NewtTrump @iowa_trump Wishing death on another human being?! #realclassy #shameonyou"
"41613803","NYC","851504183593357313","2017-04-10 18:36:32",".@POTUS is fully supportive of our unified bid for the 2026 #FIFA World Cup and especially pleased that Mexico is a part of it."
"334715818","NYC","851504070909210625","2017-04-10 18:36:05","Will be back on @trish_regan show on Fox Biz in a few minutes to talk about Syria and the latest Trump administration moves"
"9149492","New York via Miami","851503740096065536","2017-04-10 18:34:46","Reiteration that Trump ""especially pleased"" US is working with Mexico"
"41520006","New York","851503406384656384","2017-04-10 18:33:26","@DonaldJTrumpJr @realDonaldTrump I want to see all your tax returns!  You lard ass!"
"49021573","New York","851503323412869120","2017-04-10 18:33:07","GUN REFORM PLEASE. OUR COUNTRY HAS AN OBVIOUS PROBLEM. @realDonaldTrump"
"847594059782926336","New York, USA","851503170228506626","2017-04-10 18:32:30","@wloverude @AnthonyCortese8 @histrioniclib @JAIKUB713 @SenWarren @realDonaldTrump wrong again dum ass I worked fr him nothing bad 2 say"
"16683842","New York, NY","851503065266094082","2017-04-10 18:32:05","@PoliticsNewz Question: Does Trump have any further plans concerning Syria?
Answer: Trump is waiting for his golden shower from Assad."
"113364160","New York, NY","851503049092849665","2017-04-10 18:32:01","Corporate-media-Trump-industrialization complex has reached new level: @CNN @MSNBC covering Trump rather than #SanBernardino school shooting"
"353849714","New York","851502944583286784","2017-04-10 18:31:36","@JoyAnnReid Neil Gorsuch is just as #illegitimate as Donald Trump
#StolenSeat 
@SenateMajLdr @POTUS @SenateGOP @tedcruz @senorrinhatch @GOP"
"16683842","New York, NY","851502848944812033","2017-04-10 18:31:14","@RealMuckmaker Question: Does Trump have any further plans concerning Syria?
Answer: Trump is waiting for his golden shower from Assad."
"847594059782926336","New York, USA","851502684607836160","2017-04-10 18:30:34","@AnthonyCortese8 @wloverude @histrioniclib @JAIKUB713 @SenWarren @realDonaldTrump a dum ass"
"847594059782926336","New York, USA","851502594157621251","2017-04-10 18:30:13","@wloverude @histrioniclib @AnthonyCortese8 @JAIKUB713 @SenWarren @realDonaldTrump u and Maxine Watters what dum asses"
"67424644","Texas New Yorker","851502479959359489","2017-04-10 18:29:46","#Spicer:re:Bannon/Kushner-POTUS wants variety of ideas &amp; discussions, not just one mindset, encourages it. Some things spill out &amp; overblown"
"133315811","New York / Boston / World","851502305425973249","2017-04-10 18:29:04","NBC News: White House Secretary Spicer says US focus is on fighting Islamic State #ISIS and creating political climate for new Syrian leader"
"847594059782926336","New York, USA","851502265424904193","2017-04-10 18:28:54","@histrioniclib @wloverude @AnthonyCortese8 @JAIKUB713 @SenWarren @realDonaldTrump nice"
"746254143472402432","New York, NY","851502169157140480","2017-04-10 18:28:31","@LUKEnARZAYLEA What has happened  to the world first donald trump does something  good now this?!?!?!"
"847594059782926336","New York, USA","851502148470931456","2017-04-10 18:28:26","@wloverude @AnthonyCortese8 @JAIKUB713 @histrioniclib @SenWarren @realDonaldTrump Russian Russian Russian u know what a dum ass u sound like"
"3306497440","NYC","851502058003943425","2017-04-10 18:28:05","@JeffSimpson7 @Redheadedfuries @MrDane1982 @denver_rose I think those messages as presented by Trump were 100% one &amp; the same."
"64007304","NY, New York","851502020905271297","2017-04-10 18:27:56","Chechnya opens concentration camp to rid the region of homosexuals. The @UN and @realDonaldTrump must intervene. Putin oversees genocide."
"113364160","New York, NY","851501951506317312","2017-04-10 18:27:40","School shooting in #SanBernardino--MSNBC talking about Trump administration ""in fighting"" instead of covering"
"783125770746994688","New York, USA","851501674350878720","2017-04-10 18:26:33","Empowered by @realDonaldTrump &amp; @GOP assault on regs&amp;rules to seat #Gorsuch Corps like @United sic militia on citizens 2 solve overbooking."
"25063463","NYC","851501398181249025","2017-04-10 18:25:28","@realDonaldTrump You have great anything for anyone but yourself. You have been and will always be a flunky for the Republicans"
"36623013","NYC, Planet Fútbol","851501387011821569","2017-04-10 18:25:25","Gulati: ""POTUS is fully supportive and encouraged us to have this joint bid. He is especially pleased Mexico is part of this joint bid."""
"33647344","New York ","851501367126634500","2017-04-10 18:25:20","US soccer president Sunil Gulati says Pres Trump supports 2026 World Cup bid and esp pleased Mexico part of bid."
"133315811","New York / Boston / World","851501357496401921","2017-04-10 18:25:18","White House Press Secretary Spicer says US President Trump is open to more action in Syria if President Assad uses chemical weapons again."
"29261404","New York City","851501339519717379","2017-04-10 18:25:14","US soccer pres says Trump especially pleased that Mexico is part of 2026 World Cup bid"
"139577559","New York, NY","851501254656262146","2017-04-10 18:24:53","Fly @united the Donald Trump of the skies. Re-accommodate (re-locate) seems to be the common goal. SICKENING"
"34677488","NYC, South Florida, and beyond","851501186528292868","2017-04-10 18:24:37","Gulati says president Donald Trump encouraged this joint bid."
"714856507213484032","New York, NY","851501118047768577","2017-04-10 18:24:21","WASHINGTON: Neil Gorsuch sworn in as 113th justice of Supreme Court, handing Trump a victory in his push to shape court for decades to come."
"9149492","New York via Miami","851501067477143553","2017-04-10 18:24:09",".@sunilgulati: @POTUS very strongly encouraged us to pursue this bid."
"60242764","NYC","851501052222472193","2017-04-10 18:24:05","Christians-men,women,children r being slaughtered mercilessly all over world in their most sacred places &amp; on their holiest of days - @POTUS"
